station_id,station_name,lat,lon,waterbody,subbasin,organization
530,"Little Grider Creek, just upstream from mouth",41.78377,-123.39684,Little Grider Creek,Middle Klamath,U.S. Forest Service
377,"Little Grider Creek, Under hwy 96 bridge",41.78378,-123.39693,Little Grider Creek,Middle Klamath,U.S. Forest Service
429,"Little Horse Creek, 10ft downstream of China Grade Rd. Bridge",41.78191,-123.31769,Little Horse Creek,Middle Klamath,U.S. Forest Service
2375,Little North Fk Salmon above Garden Gulch,41.3228926383522,-123.1809181,Little North Fork Salmon River,Salmon,U.S. Forest Service
1087,Little North Fork,41.330699,-123.179,Little North Fork Salmon River,Salmon,U.S. Forest Service
1615,Little Shasta,41.808,-122.195,,Shasta,U.S. Forest Service
608,"Little Shasta River, section 12",41.75794,-122.25191,Little Shasta River,Shasta,U.S. Forest Service
2376,Little South Fk Indian Ck,41.8690222024964,-123.5001726,Little South Fork Indian Creek,Middle Klamath,U.S. Forest Service
1036,Lost Subbasin BV5135,42.169244,-120.967761,Barnes Valley Creek,Lost,U.S. Forest Service
634,Lost Subbasin BV5135,42.169244,-120.967761,Barnes Valley Creek,Lost,U.S. Forest Service
614,Lost Subbasin LB5190 ,42.203905,-120.997205,Long Branch Creek,Lost,U.S. Forest Service
1032,Lost Subbasin LP5200,42.187671,-120.874167,Lapham Creek,Lost,U.S. Forest Service
567,Lost Subbasin LP5200,42.187671,-120.874167,Lapham Creek,Lost,U.S. Forest Service
353,Lost Subbasin LP5540,42.181215,-120.841938,Lapham Creek,Lost,U.S. Forest Service
1034,Lost Subbasin NFW5200,41.996283,-120.803622,North Fork Willow Creek,Lost,U.S. Forest Service
590,Lost Subbasin NFW5200,41.996283,-120.803622,North Fork Willow Creek,Lost,U.S. Forest Service
2459,Lower Salmon River,41.377833333333335,-123.47625,Salmon River,Salmon,U.S. Forest Service
2460,Lower Wooley Creek,41.37763888888889,-123.4231111,Wooley Creek,Salmon,U.S. Forest Service
368,Madden Creek at bridge,40.87444355,-123.6203054,Madden Creek,Trinity,U.S. Forest Service
1089,Matthews,41.188701,-123.210998,Matthews Creek,Salmon,U.S. Forest Service
2377,Matthews Ck,41.1877641042494,-123.2136594,Matthews Creek,Salmon,U.S. Forest Service
1090,McKinney,41.838298,-122.892997,McKinney Creek,Middle Klamath,U.S. Forest Service
483,"McKinney Creek, 35ft downstreamstream of culvert.",41.84173,-122.89278,McKinney Creek,Middle Klamath,U.S. Forest Service
583,"McKinnney Creek, 200 feet upstream of Walker Road",41.84125,-122.89313,McKinney Creek,Middle Klamath,U.S. Forest Service
1091,Methodist,41.221698,-123.250999,Methodist Creek,Salmon,U.S. Forest Service
2378,Methodist Ck,41.2219743908679,-123.2503019,Methodist Creek,Salmon,U.S. Forest Service
1703,Middle Boulder 1,41.217,-122.807,,Scott,U.S. Forest Service
2379,Middle Ck (Horse Ck) near FS boundary,41.87997501,-123.0424957,Middle Creek,Middle Klamath,U.S. Forest Service
2380,Middle Ck (Scott R),41.6680939364572,-123.1101186,Middle Creek,Scott,U.S. Forest Service
1093,Middle Creek,41.667999,-123.11,Middle Creek,Middle Klamath,U.S. Forest Service
486,"Middle Creek (Scott R), 75m up from Scott R RD",41.66816,-123.11027,Middle Creek,Scott,U.S. Forest Service
1092,Middle Horse,41.880001,-123.041999,Middle Creek,Middle Klamath,U.S. Forest Service
564,"Middle Horse Creeek, NW FS boundary Sec 32",41.88016,-123.04239,Middle Creek,Middle Klamath,U.S. Forest Service
2381,Mill Ck (Etna Ck),41.4295277349091,-122.967769,Mill Creek,Scott,U.S. Forest Service
2382,Mill Ck (Indian Ck),41.921473057793,-123.4692867,Mill Creek,Middle Klamath,U.S. Forest Service
2383,Mill Ck (Scott Bar),41.7419420699081,-122.9966567,Mill Creek,Scott,U.S. Forest Service
543,"Mill Creek (Etna), upstream of road above confluence with Etna Ck",41.42851,-122.96684,Mill Creek,Scott,U.S. Forest Service
647,"Mill Creek (Lower Scott), just upstream from mouth",41.74727,-122.95848,Mill Creek,Scott,U.S. Forest Service
410,"Mill Creek, 5' upstream Hwy 96 culvert",41.78747,-123.07947,Mill Creek,Middle Klamath,U.S. Forest Service
1094,Mill/Etna,41.4286,-122.967002,Mill Creek,Scott,U.S. Forest Service
1095,Millsb2,41.7471,-122.958,Mill Creek,Scott,U.S. Forest Service
2384,Morehouse Ck,41.3186335344039,-123.3799377,Morehouse Creek,Salmon,U.S. Forest Service
599,"Morehouse Creek, just upstream from mouth",41.31859,-123.38084,Morehouse Creek,Salmon,U.S. Forest Service
604,mouth of Big French Crk,40.780124,-123.309324,Big French Creek,Trinity,U.S. Forest Service
422,Mouth of Browns Crk,40.664757,-122.988961,Browns Creek,Trinity,U.S. Forest Service
628,mouth of Hayfork Creek under bridge,40.615905,-123.44911,Hayfork Creek,Trinity,U.S. Forest Service
